id	symbols	category	source	source_lines	english	zh	status	note
25184			CRES.DLL		Soviet paperwork: Rejection form@REJECTION FORM R-27\n\nThe request for Toilet Paper per Requisition Form J-9 has been denied. A Delivery Priority was not specified.	苏联文件：驳回表@R-27驳回表\n\nJ-9申请表中的厕纸申请已被驳回，原因是未填写交付优先级。		recovered_from_shipped_bin
25185			CRES.DLL		"Soviet paperwork: Resubmission form@REQUISITION RESUBMISSION FORM J-9-17b ADDENDUM\n\nAccording to Page 137 of the Instructions for Completing Requisition Form J-9: ""failure to specify a Delivery Priority is generally acceptable due to the fact that requisitioned items are rarely if ever sent anyway."" Just to be safe, however, I am resubmitting a fully completed REQUISTION FORM J-9 along with a REQUISTION RESUBMISSION FORM and this REQUISITION RESUBMISSION FORM ADDENDUM.\n\nPlease do not liquidate my family."	苏联文件：重新提交表@J-9-17b申请重新提交表补充条款\n\n根据《J-9申请表填写说明》第137页：“由于申请物品通常很少甚至从不发放，因此未填写交付优先级通常可以接受。”不过为安全起见，我仍重新提交一份填写完整的J-9申请表，以及一份申请重新提交表和本申请重新提交表补充条款。\n\n请不要处决我的家人。		recovered_from_shipped_bin
25186			CRES.DLL		Soviet paperwork: Discipline for intoxication@DISCIPLINARY ACTION FORM B-21-K\n\n1. Reason for discipline: Intoxication on duty\n2. Number of personnel to be disciplined: \n ( ) Under 5, (x) 5 - 10, ( ) Over 10\n3. Requested punishment: \n (x) Death by Firing Squad, ( ) Death by Asphyxiation, ( ) Filing Duty	苏联文件：醉酒纪律处分@B-21-K纪律处分表\n\n1.处分理由：值勤期间醉酒\n2.受处分人员数量：\n（ ）少于5人，（x）5－10人，（ ）超过10人\n3.申请处罚：\n（x）行刑队枪决，（ ）窒息处死，（ ）整理文件		recovered_from_shipped_bin
25187			CRES.DLL		Soviet Memo: Addendum G-9@To: Human Resources\nFrom: Lieutenant Petrakov\n\nDue to the issuance of Addendum G-9 of the Disciplinary Action Form, which offers two new voluntary punitive alternatives to Filing Duty (specifically, Death by Firing Squad and Death by Asphyxiation), please prepare for an increase in firing squad and asphyxiation requests.	苏联备忘录：G-9补充条款@收件人：人力资源部\n发件人：彼得拉科夫中尉\n\n鉴于《纪律处分表》G-9补充条款新增了两种可自愿选择、用来替代整理文件的惩罚方式——具体为行刑队枪决和窒息处死——请做好枪决与窒息申请数量增加的准备。		recovered_from_shipped_bin
25188			CRES.DLL		UNITY Manual: Security cameras@SECURITY CAMERAS\n\nIf a security camera spots you, an alarm will sound, bringing reinforcements to search the area. It will take the camera a moment to focus and identify you as a threat, so learn to duck back out of sight the moment you hear the distinctive mechanical whine of the lens turning. Because cameras are monitored remotely, destroying them will raise an alarm, but you can use special camera disabling ammunition for your CT-180 Utility Launcher to render them inoperative.	UNITY手册：监控摄像机@监控摄像机\n\n如果监控摄像机发现你，就会拉响警报，引来援军搜索该区域。摄像机需要片刻才能对焦，并将你识别为威胁，因此一旦听到镜头转动时独特的机械声，务必立即躲回视线之外。由于摄像机受到远程监控，摧毁它们也会触发警报。不过，你可以为CT-180 多功能发射器使用专门的摄像机干扰弹，使其失效。		recovered_from_shipped_bin
25189			CRES.DLL		UNITY Memo: Camera disabler@Agent Archer,\n\nI hope this package reaches you safely. I had to send it by rather unconventional means. \n\nEnclosed you will find a CT-180 Utility Launcher with Camera Disabler ammunition. These devious devices attach to a security camera, capture images from its viewpoint, and project the dummy images into the camera lens. Anyone monitoring the security system will believe he or she is witnessing live footage.\n\nSanta	UNITY备忘录：摄像机干扰器@阿彻特工：\n\n希望这个包裹能安全送到你手中。我不得不采用相当不寻常的方式寄送。\n\n包裹内是一具CT-180 多功能发射器，以及摄像机干扰弹。这些巧妙装置会附着在监控摄像机上，捕捉其视角中的画面，再将伪造影像投射到镜头中。任何监控安全系统的人都会以为自己看到的是实时画面。\n\n圣诞老人		recovered_from_shipped_bin
25196			CRES.DLL		Note: No Smoking!@NO SMOKING IS PERMITTED IN THIS AREA.\n\nViolators will be shot.	便条：禁止吸烟！@本区域严禁吸烟。\n\n违者枪决。		recovered_from_shipped_bin
25198			CRES.DLL		Recipe: Herring in a Fur Coat@Mama Pupkin's Recipe for Herring in a Fur Coat:\n\nA herring, 3 boiled potatoes, 1 boiled beetroot, 6 spring onions, 1 jar oil-cured black olives, 2 hard-boiled eggs, sliced.\n\nScale and dice herring into 1-inch pieces. Peel potatoes and beetroot and dice them into 1/2-inch pieces. Chop spring onions into 1/4-inch pieces. Spread herring pieces on the bottom of the serving bowl, cover with spring onions, then potatoes, then beets. Spread mayonnaise over beets and decorate with olives and slices of egg. Serve chilled.	食谱：皮袄鲱鱼@普普金妈妈的皮袄鲱鱼食谱：\n\n鲱鱼1条、煮土豆3个、煮甜菜根1个、青葱6根、油浸黑橄榄1罐、水煮蛋2个并切片。\n\n将鲱鱼去鳞并切成1英寸小块。土豆和甜菜根去皮，切成半英寸小块。青葱切成四分之一英寸小段。将鲱鱼铺在盘底，依次盖上青葱、土豆和甜菜。最后在甜菜上抹蛋黄酱，并用橄榄和鸡蛋片装饰。冷藏后食用。		recovered_from_shipped_bin
25201			CRES.DLL		Note: Sugar@ATTENTION\n\nUntil further notice, the sugar will be kept under lock and key to prevent a repeat of last Saturday's generator sabotage. To request sugar, file a requisition form with your commanding officer.	便条：糖@注意\n\n为防止上周六的发电机破坏事件重演，即日起糖将上锁保管。如需用糖，请向指挥官提交申请表。		recovered_from_shipped_bin
25202			CRES.DLL		Note: Cabbage soup bonus@ATTENTION ALL PERSONNEL: As a reward for last month's 2 percent drop in the accidental and semi-accidental mortality rate at this facility, all soldiers are to receive a bonus serving of cabbage soup every night this week! Keep up the good work and soon you'll have all the cabbage soup you can eat!\n\nGeneral Zhukov	便条：卷心菜汤奖励@全体人员注意：由于本设施上月意外及半意外死亡率下降了2%，本周每晚所有士兵都将额外获得一份卷心菜汤作为奖励！继续努力，很快你们就能想吃多少卷心菜汤就吃多少！\n\n朱可夫将军		recovered_from_shipped_bin
25211			CRES.DLL		"Safe combination@Lieutenant Petrakov,\n\nI've been summoned to Moscow to participate in a special tribunal to weed out unpatriotic citizens in government positions. I left the ""top secret"" document we discussed in the wall safe of my office, which is on the third floor of the old records building. The combination is 12-38-53. Please return the document when you are done. I would hate for it to fall into the wrong hands!\n\nLieutenant Pupkin"	保险柜密码@彼得拉科夫中尉：\n\n我被召往莫斯科，参加一场清除政府部门中不爱国分子的特别审判。我把我们讨论过的“绝密”文件留在旧档案大楼三楼办公室的墙内保险柜里，密码是12-38-53。用完后请将文件放回，我可不希望它落入不该拿到的人手中！\n\n普普金中尉		recovered_from_shipped_bin
25212			CRES.DLL		Letter from Oleg@My fellow conspirators,\n\nThe hour of revolution draws near. I have made the necessary preparations. In less than a week, we three shall have shrugged off the chains of tyranny and set an example for all Russians who hunger for liberation as we do.\n\nOleg Dorofeev	奥列格来信@各位共谋者：\n\n革命的时刻即将来临。我已经做好必要准备。不到一周，我们三人就将挣脱暴政的锁链，为所有像我们一样渴望解放的俄罗斯人树立榜样。\n\n奥列格·多罗费耶夫		recovered_from_shipped_bin
25213			CRES.DLL		Letter from Sergei@My brothers in conspiracy,\n\nThe revolution is indeed almost upon us. I can practically feel the sweet wind of freedom on my skin. The waiting is a prison. I feel caged, anxious, trapped in this miserable uniform and all it represents.\n\nSergei Romanov	谢尔盖来信@各位共谋兄弟：\n\n革命确实近在眼前。我几乎能感到自由的甜美微风拂过皮肤。等待本身就是牢笼，我感到被囚禁、焦躁不安，困在这身可悲的制服以及它所代表的一切之中。\n\n谢尔盖·罗曼诺夫		recovered_from_shipped_bin
25214			CRES.DLL		Letter from Yuri@My fellow revolutionaries,\n\nI just saw the weather report. A cold front is moving in from the north. While like both of you I lust for liberation, perhaps we can postpone the revolution until the weather improves. Running naked through the compound in the middle of a blizzard sounds more like insanity than insurgency.\n\nYuri Prokofiev	尤里来信@各位革命同志：\n\n我刚看了天气预报，一股冷锋正从北方移来。我和你们一样渴望解放，不过也许可以等天气好转后再发动革命。暴风雪中赤身裸体跑过基地，听起来更像发疯，而不是起义。\n\n尤里·普罗科菲耶夫		recovered_from_shipped_bin
25221			CRES.DLL		Soviet Memo: Project Omega@To: Lieutenant Pupkin\nFrom: General Zhukov's Office\n\nThe General requests that you provide him with a feasibility matrix on Project Omega within 10 days. Please obtain an M-9 Access Request Form from the Forms Office.	苏联备忘录：欧米伽计划@收件人：普普金中尉\n发件人：朱可夫将军办公室\n\n将军要求你在10天内提交欧米伽计划的可行性矩阵。请前往表格办公室领取M-9访问申请表。		recovered_from_shipped_bin
25222			CRES.DLL		Soviet Memo: Project Omega@To: Lieutenant Petrakov\nFrom: Colonel Pupkin\n\nSo, Evo, what do you make of this Omega business of the General's? I'm scheduled to run a feasibility matrix next week on the M-9, assuming I can get clearance to use the machine. My gut tells me it's not worth the money. Let them approach the decadent West, I say.	苏联备忘录：欧米伽计划@收件人：彼得拉科夫中尉\n发件人：普普金上校\n\n埃沃，你怎么看将军这桩欧米伽生意？假设我能获准使用M-9，下周就要运行一次可行性矩阵。直觉告诉我不值这个价。依我看，就让他们去接触腐朽的西方吧。		recovered_from_shipped_bin
25223			CRES.DLL		Soviet paperwork: M-9 request@ACCESS REQUEST FOR M-9 DATA PROCESSING CENTER\n\n1.Reason for request: Monthly Employee Terminations\n2. Date required: \n ( ) 3 months, ( ) 6 months, ( ) next year some time, (x) other: Priority One order from General Zhukov\n3. If Other, you must provide the names of three relatives in case Request is denied and punitive executions are deemed necessary: Zenia Yakov, Eduard Stepanov, Igor Stepanov	苏联文件：M-9申请@M-9数据处理中心访问申请\n\n1.申请理由：每月解雇员工\n2.所需日期：\n（ ）三个月后，（ ）六个月后，（ ）明年某个时候，（x）其他：朱可夫将军一级优先命令\n3.若选择“其他”，必须提供三名亲属姓名，以备申请遭拒并认为有必要实施惩罚性处决：泽尼娅·雅科夫、爱德华·斯捷潘诺夫、伊戈尔·斯捷潘诺夫		recovered_from_shipped_bin
25224			CRES.DLL		Letter: Project Eyes Wide Open@Pupkov Laboratory, Petropavlovsk-Kamchatsky\n\nProject Eyes Wide Open Results: The benefits of stimulants are clear. Group A (based in Siberia) was allotted 18 cigarettes and 9 cups of coffee per day. Control Group B (based in Finland) abstained. Over a period of 26 months, Group A was found to sleep 42 percent less on average. While the mortality rate due to on-the-job accidents for Group A was 87 percent higher, we conclude high worker turnover will mitigate decreases in productivity due to aging.	信件：睁眼计划@普普科夫实验室，堪察加彼得罗巴甫洛夫斯克\n\n“睁眼计划”结果：兴奋剂的益处十分明显。A组（驻西伯利亚）每天配给18支香烟和9杯咖啡；对照B组（驻芬兰）则完全禁用。在26个月内，A组平均睡眠时间减少了42%。尽管A组因工作事故造成的死亡率高出87%，但我们认为较高的员工流动率会减轻老龄化导致的生产效率下降。		recovered_from_shipped_bin
25225			CRES.DLL		Photograph: Dmitrij Volkov@	照片：德米特里·沃尔科夫@		recovered_from_shipped_bin
25229			CRES.DLL		BLUEPRINT: Records building basement@	蓝图：档案大楼地下室@		recovered_from_shipped_bin
25231			CRES.DLL		Photograph: General Zhukov@	照片：朱可夫将军@		recovered_from_shipped_bin
25241			CRES.DLL		Soviet Communiqué: The Director@To: Commander Pim\nFrom: General Nikolai Zhukov\n\nPlease inform your illustrious Director that as a proud Communist, I am immune to his coercive Capitalistic sales tactics. Even a leader as visionary as I does not rush into schemes that could jeopardize global stability. I appreciate your willingness to send service representatives to hold seminars for my staff, but do not presume that I am so indebted as to sign a contract without fully evaluating the service I will be purchasing.	苏联公报：局长@收件人：皮姆指挥官\n发件人：尼古拉·朱可夫将军\n\n请转告贵方尊贵的局长，身为一名骄傲的共产主义者，我不会屈服于他那套资本主义强买强卖的推销伎俩。即使像我这样高瞻远瞩的领袖，也不会草率参与可能危及全球稳定的计划。感谢你们愿意派服务代表来给我的部下举办讲座，但别以为我会因此欠下人情，在未全面评估所购服务前就签署合同。		recovered_from_shipped_bin
25242			CRES.DLL		Soviet paperwork: Repair restroom@REPAIR REQUEST FORM 19a\n\n1. Repair(s) Requested: Patch hole in women's restroom.\n2. Reason for Request: The glories of our fine Russian women have distracted hard working men from their duties.\n3. Approved by: Sergeant Egor.	苏联文件：修理女厕@维修申请表19a\n\n1.申请维修：修补女厕所墙上的洞。\n2.申请理由：我国优秀女性的魅力让勤劳的男性无法专心工作。\n3.批准人：叶戈尔中士。		recovered_from_shipped_bin
25243			CRES.DLL		Soviet paperwork: Repair restroom denied@REJECTION FORM R-27\n\nThe request for Repair to women's bathroom in the new Records Facility is denied.\n\nSigned: General Nikolai Zhukov	苏联文件：女厕维修驳回@R-27驳回表\n\n新档案设施女厕所的维修申请已被驳回。\n\n签署人：尼古拉·朱可夫将军		recovered_from_shipped_bin
25244			CRES.DLL		Soviet Memo: U.S. Plans@To: General Zhukov\nFrom: Vladimir Kryuchkov\n\nI hope you are sitting down, comrade. Last night I got word from ANATOLI, our man in Palm Beach. He's the farm boy we sent from Kamchatka to infiltrate the highest levels of the Pentagon, which he has done very rapidly considering his poor grasp of the English language. As we feared, the Main Adversary has big plans for Khios. Please see the attached report.	苏联备忘录：美国计划@收件人：朱可夫将军\n发件人：弗拉基米尔·克留奇科夫\n\n同志，希望你现在是坐着的。昨晚我们在棕榈滩的人“阿纳托利”传来消息。他就是那个从堪察加派去渗透五角大楼最高层的农家小子。考虑到他英语很差，进展却异常迅速。正如我们担心的那样，主要敌人正在对希俄斯策划大动作。详见附件报告。		recovered_from_shipped_bin
25245			CRES.DLL		Soviet Report: Khios 1@U.S. PLANS FOR KHIOS\nPart I.\n\nAs we all know, the U.S. has been developing a project to covertly launch a nuclear first strike against the Soviet Union by attaching warheads to tiger sharks and sending them up the Dnieper River to Moscow from the Black Sea. They have even created special apparatus for the sharks that let them survive in fresh water. Now ANATOLI reports that this project has been put on hold to prepare for the American invasion of Khios.	苏联报告：希俄斯1@美国对希俄斯的计划\n第1部分\n\n众所周知，美国一直在秘密研发一项计划：把核弹头绑在虎鲨身上，从黑海送入第聂伯河，逆流前往莫斯科，以此对苏联发动核先发打击。他们甚至为鲨鱼研制了能在淡水中生存的特殊装置。如今阿纳托利报告称，为准备美国入侵希俄斯，该计划已被暂时搁置。		recovered_from_shipped_bin
25246			CRES.DLL		Soviet Report: Khios 2@U.S. PLANS FOR KHIOS\nPart II.\n\nThe goals of the Main Adversary are clear: conquer Khios militarily, perform highly immoral scientific experiments on the civilian populace, and replace the island's schools and hospitals with fast food restaurants and resort hotels, all in an effort to exploit the precious natural resources of Khios.	苏联报告：希俄斯2@美国对希俄斯的计划\n第2部分\n\n主要敌人的目标十分明确：以武力征服希俄斯，对岛上平民实施极不道德的科学实验，并把学校和医院改造成快餐店与度假酒店，目的都是掠夺希俄斯宝贵的自然资源。		recovered_from_shipped_bin
25247			CRES.DLL		Expense account: ANATOLI@EXPENSE ACCOUNT SUMMARY\nOperative Code Name: ANATOLI\nLocation: Palm Beach, Florida\nTotal expenses: $573,000 U.S.\n\nItemized list of purchase items:\n - Beach-side condominium (to establish agent legend)\n - Chevrolet Corvette Stingray (transportation)\n - 32' yacht (in case I might flee U.S.)\n - Living expenses (basic items like food, utilities, bar tabs, concert tickets, prostitutes, etc.)	费用账户：阿纳托利@费用账户摘要\n特工代号：阿纳托利\n地点：佛罗里达州棕榈滩\n费用总额：573,000美元\n\n采购项目明细：\n - 海滨公寓（建立特工身份掩护）\n - 雪佛兰科尔维特Stingray（交通工具）\n - 32英尺游艇（以防需要逃离美国）\n - 生活开支（食品、水电、酒吧账单、演唱会门票、妓女等基本项目）		recovered_from_shipped_bin
25248			CRES.DLL		Soviet Memo: Project: Omega@To: Director of H.A.R.M.\nFrom: General Nikolai Zhukov\n\nRegarding this so-called Project: Omega of yours, we need to clarify a few matters before we submit a Letter of Intent. First, we are looking for a solution that not only makes it feasible for us to annex Khios, but also to defend it once we achieve our ultimate objective: to build the world's first five star Communist hotel and casino on the northern end of the island. Can Project: Omega meet this need?	苏联备忘录：欧米伽计划@收件人：H.A.R.M.局长\n发件人：尼古拉·朱可夫将军\n\n关于你们所谓的欧米伽计划，在提交意向书前，我们需要澄清几件事。首先，我们需要的方案不仅要让吞并希俄斯成为可能，还必须在实现最终目标后帮助我们守住它：在岛屿北端建造世界首家五星级共产主义酒店兼赌场。欧米伽计划能满足这一需求吗？		recovered_from_shipped_bin
25249			CRES.DLL		BLUEPRINT: Records building 1st floor@	蓝图：档案大楼一楼@		recovered_from_shipped_bin
25250			CRES.DLL		BLUEPRINT: Records building 2nd floor@	蓝图：档案大楼二楼@		recovered_from_shipped_bin
25251			CRES.DLL		Note: Vending machine@Comrades, do not be fooled by this machine! While filing yesterday, I found evidence of an elaborate conspiracy to trick honest Soviet citizens out of their precious rubles. These vending machines don't actually contain any CCCP Soda. They're just hollow cases with a large tray for collecting coins and a small speaker that plays mechanical noises. Trust no one!\n\nMikhail	便条：自动售货机@同志们，不要被这台机器骗了！昨天整理文件时，我发现了一场精心策划的阴谋，专门骗取诚实苏联公民珍贵的卢布。这些自动售货机里根本没有任何苏联汽水，只是带有大型投币盘和小扬声器的空壳，扬声器会播放机械运转声。不要相信任何人！\n\n米哈伊尔		recovered_from_shipped_bin
25252			CRES.DLL		Report: Puffins@FRATERCULA CIRRHATA\n\nThe tufted puffin gets its name from the conspicuous pale yellow plume that sprouts from behind the bird's eyes. The eyes themselves are an extraordinary yellow color with a bright red ring around the outside. The puffin is a monogamous creature that mates for life. The couple takes turns caring for their one youngster in the rocky den while the other fishes for the whole family all day long.	报告：角嘴海雀@FRATERCULA CIRRHATA\n\n角嘴海雀因眼后长出的醒目淡黄色羽冠而得名。它们的眼睛本身呈奇特的黄色，外围有一圈鲜红色。海雀实行终身一夫一妻制，夫妻轮流在岩石巢穴中照料唯一的幼鸟，另一只则整天捕鱼养活全家。		recovered_from_shipped_bin
25253			CRES.DLL		Report: Sea Eagle@HALIAECTUS SPELLAGICUS\n\nA Steller sea eagle almost never hunts for his food on his own. The day begins by spying on smaller birds of prey, such as ravens, and following them to a potential meal. From that point, the eagle then proceeds to steal the food. A heated battle can ensue as multiple eagles attempt to steal the same food, and often claws and beaks are used in the attacks.	报告：虎头海雕@HALIAECTUS SPELLAGICUS\n\n虎头海雕几乎从不亲自捕猎。一天开始时，它会监视乌鸦等较小型猛禽，然后跟随它们找到潜在食物，随后将食物抢走。当多只海雕争夺同一份食物时，可能爆发激烈战斗，爪子和喙常被用来攻击。		recovered_from_shipped_bin
25254			CRES.DLL		Report: Brown Bear@URSUS ARCTOS\n\nThe brown bear is vegetarian for most of the spring, but spends the summer and fall seasons gorging itself on river salmon to prepare itself for the long winter's nap. An adult bear can lose up to 350 pounds per winter, which it must gain back before the next cold season.	报告：棕熊@URSUS ARCTOS\n\n棕熊在春季大部分时间以植物为食，但夏秋两季会大量吞食河中的鲑鱼，为漫长冬眠做准备。成年棕熊一个冬天最多可减重350磅，必须在下一次寒季到来前补回来。		recovered_from_shipped_bin
25255			CRES.DLL		Report: Fur Seal@CALLORHINUS URSINUS\n\nThe Northern fur seal is a fascinating sea mammal. Rookeries, or flocks, of males arrive first in May and June to establish their territories in areas such as the Pribilof Islands. The males are extremely territorial over their harems and will exert themselves in violent battles and loud echoing personalized calls to claim their property and prove their power.	报告：北方海狗@CALLORHINUS URSINUS\n\n北方海狗是一种迷人的海洋哺乳动物。每年五六月，雄性会率先抵达普里比洛夫群岛等繁殖地，划定领地。它们对自己的后宫极具占有欲，会通过激烈搏斗和响亮且独特的叫声宣示领地、证明力量。		recovered_from_shipped_bin
25256			CRES.DLL		Soviet Memo: Kamchatka survey@To: General Zhukov's Office\nFrom: Corporal Pupkin\n\nMost revered leader, the people's glorious nature survey of the Kamchatka area is complete. We can now begin the removal of these animals to make way for ten glorious new factories planned for the region, each of which will be manufacturing factory equipment to allow us to build more factories! We expect a tremendous increase in productivity!	苏联备忘录：堪察加调查@收件人：朱可夫将军办公室\n发件人：普普金下士\n\n最受尊敬的领袖，人民对堪察加地区的光荣自然调查已经完成。现在可以开始清除这些动物，为该地区计划兴建的十座光荣新工厂腾出空间。每座工厂都将生产工厂设备，让我们能够建造更多工厂！预计生产效率将大幅提高！		recovered_from_shipped_bin
25257			CRES.DLL		UNITY Memo: General Zhukov@Agent Archer,\n\nShould you run into a General Nikolai Zhukov, consider him a target of opportunity. Former NKVD. He was involved in the relocation of the Chechen people to Central Asia in '44. Linked to various crimes against humanity, including a particularly grisly mass murder. We want him liquidated.\n\nSanta	UNITY备忘录：朱可夫将军@阿彻特工：\n\n如果遇到尼古拉·朱可夫将军，可将其视为机会目标。他曾供职于内务人民委员部，参与了1944年将车臣人迁往中亚的行动，并与多项反人类罪行有关，包括一起尤其骇人的大屠杀。我们要他被消灭。\n\n圣诞老人		recovered_from_shipped_bin
25261			CRES.DLL		Note: Spies reported@ATTENTION\n\nA female capitalist spy has been seen in the area. Those responsible for her capture will receive extra portions of cabbage soup. Those NOT responsible for her capture will be given latrine duty	便条：发现间谍@注意\n\n该地区发现一名女性资本主义间谍。抓获她的人将额外获得卷心菜汤；未参与抓捕的人将被派去打扫厕所。		recovered_from_shipped_bin
25281			CRES.DLL		Soviet Memo: Recent explosions@To: Maintenance Division\nFrom: Sergeant Butsenko\n\nI have continually warned others of the hazards of storing fuel in open areas. The recent series of explosions has confirmed my views. I suggest a Fuel Committee be started to evaluate the problem and document the solution.	苏联备忘录：近期爆炸@收件人：维修部门\n发件人：布岑科中士\n\n我一直警告其他人，把燃料露天存放非常危险。近期接连发生的爆炸证明了我的看法。建议成立燃料委员会，评估问题并记录解决方案。		recovered_from_shipped_bin
25301			CRES.DLL		Note: Spies still at large@I am disheartened that no one has yet captured the capitalist spy for the glory of Mother Russia! If this spy is not apprehended by morning, responsible personnel will receive punitive executions.\n\nColonel Pupkin	便条：间谍仍在逃@至今仍无人为了俄罗斯母亲的荣耀抓住那个资本主义间谍，令我非常失望！如果明早之前还未将她逮捕，相关责任人员将接受惩罚性处决。\n\n普普金上校		recovered_from_shipped_bin
25341			CRES.DLL		Letter: Dear Mother@Dear Mother,\n\nHow are you? It has been long time, yes? How is Cincinnati? I am big time pilot now. Today I flew to Siberia on secret mission. Job is dangerous, but I get paid good money. You are getting checks, yes? It makes me happy.\n\nLove,\nMisha	信件：亲爱的母亲@亲爱的母亲：\n\n你好吗？很久没联系了，对吧？辛辛那提怎么样？我现在是大人物飞行员了。今天我飞到西伯利亚执行秘密任务。工作很危险，但薪水不错。你有收到支票吧？这让我很开心。\n\n爱你的\n米沙		recovered_from_shipped_bin
25361			CRES.DLL		Letter: Blitzny training@February 28, 1967\n\nMr. Blitzny (or should I say Mr. Goodman),\n\nIt is imperative that your training be complete by early June. A sublime opportunity has presented itself in Amsterdam.\n\nRegards,\nMr. X	信件：布利茨尼训练@1967年2月28日\n\n布利茨尼先生（或许该称古德曼先生）：\n\n你的训练必须在六月初前完成。阿姆斯特丹出现了一个绝佳机会。\n\n此致\nX先生		recovered_from_shipped_bin
25362			CRES.DLL		Carbon Copy: Trouble with chicks@Carbon Copy\n\nMarch 6, 1967\n\nMr. X,\n\nI am still having trouble scoring with chicks. It makes it very hard to feel like a real super spy when girls don't want to talk to me. In the movies, spies always get lots of women. This situation is affecting my morale. At this rate, I'm not sure I can be ready by June.\n\nUrgently,\nMelvin Blitzny\na.k.a. Tom Goodman	副本：泡妞困难@副本\n\n1967年3月6日\n\nX先生：\n\n我还是泡不到女人。女孩都不愿和我说话，这让我很难觉得自己是真正的超级间谍。电影里的间谍总有一大群女人，这种情况严重打击了我的士气。照这样下去，我不确定六月前能准备好。\n\n十万火急\n梅尔文·布利茨尼\n又名汤姆·古德曼		recovered_from_shipped_bin
25363			CRES.DLL		Letter: Delay unacceptable@March 19, 1967\n\nMr. Blitzny, \n\nDelays are unacceptable. You WILL be prepared to assume the identity of Tom Goodman on schedule. I need you on the UNITY payroll as soon as possible. I hope I have made myself perfectly clear.\n\nRegards,\nMr. Smith	信件：不接受延期@1967年3月19日\n\n布利茨尼先生：\n\n延期不可接受。你必须按计划做好准备，接替汤姆·古德曼的身份。我需要你尽快进入UNITY的工资名册。希望我已经说得足够清楚。\n\n此致\n史密斯先生		recovered_from_shipped_bin
25364			CRES.DLL		Carbon Copy: Don't rush me!@Carbon Copy\n\nMarch 20, 1967\n\nMr. X (or should I say Smith),\n\nI'm tired of hearing about this deadline of yours. If there's one thing I learned from selling vacuum cleaners, it's that you can't rush art. I will be ready when I am ready and not a minute sooner. Stick that in your fancy pants.\n\nRegards,\nTom Goodman	副本：别催我！@副本\n\n1967年3月20日\n\nX先生（或者该叫史密斯）：\n\n我受够你一直念叨那个期限了。卖吸尘器让我明白一件事：艺术不能催。我准备好时自然会准备好，一分钟都不会提前。把这话塞进你那条花哨裤子里吧。\n\n此致\n汤姆·古德曼		recovered_from_shipped_bin
25365			CRES.DLL		Letter: Prissy sap@March 29, 1967\n\nListen to me, you prissy little sap, I've had about enough of your posturing. Perhaps you don't appreciate the gravity of the situation, so allow me to spell it out in terms your puerile intellect can grasp. You are being watched. Constantly. Should you deviate from the plan I have outlined for you, you will disappear without a trace. I will personally supervise your extermination to ensure that it is as excruciating and protracted as possible.\n\nSmith	信件：娇气蠢货@1967年3月29日\n\n听着，你这个娇气的小蠢货，我受够你装腔作势了。也许你不明白事态有多严重，那我就用你幼稚头脑能够理解的方式说明：你一直受到监视。如果偏离我为你制定的计划，你将无声无息地消失。我会亲自监督你的灭口，确保过程尽可能痛苦而漫长。\n\n史密斯		recovered_from_shipped_bin
25366			CRES.DLL		Unsent Letter: Go to hell@Unsent Original\n\nMarch 29, 1967\n\nMr. Sissy,\n\nWhy don't you just go to hell, you dumb stupid idiot. I hate you! I hate you! I hate you!\n\nDie,\nGoodman	未寄出的信：下地狱吧@未寄出原稿\n\n1967年3月29日\n\n娘娘腔先生：\n\n你怎么不直接下地狱，你这个愚蠢的大白痴。我恨你！我恨你！我恨你！\n\n去死吧\n古德曼		recovered_from_shipped_bin
25367			CRES.DLL		H.A.R.M. Memo@The following Top Secret material is intended for H.A.R.M. personnel only!\n\nTo: All H.A.R.M. Personnel\nFrom: Anoop Banerjee\nDate: September 2, 1967\nSubject: Project Omega\n\nStarting this November, H.A.R.M. will begin prototyping for a new secret weapon venture called Project: Omega. We're looking for an experienced, highly organized product manager to head up this effort. If you or anyone you know is interested in working with our top notch research and development team on this exciting project, please contact me by internal courier at the branch office in Calcutta.	H.A.R.M.备忘录@以下绝密材料仅限H.A.R.M.人员阅读！\n\n收件人：全体H.A.R.M.人员\n发件人：阿努普·班纳吉\n日期：1967年9月2日\n主题：欧米伽计划\n\n从今年11月开始，H.A.R.M.将为一项名为欧米伽计划的新秘密武器项目制作原型。我们正在寻找一名经验丰富、组织能力出众的产品经理来领导这项工作。若你或你认识的人有兴趣与我们一流的研发团队共同参与这一激动人心的项目，请通过内部信使联系加尔各答分部的我。		recovered_from_shipped_bin
25368			CRES.DLL		Invoice for vacuum cleaners@INVOICE 2306a\n\nTo: Mr. Melvin Blitzny\nFrom: Lucky Suck Vacuum Company, Walla Walla, Washington\n\nOrder for 260 Lucky Suck type B vacuum cleaners with detachable nozzle and swivel head.	吸尘器发票@发票2306a\n\n收件人：梅尔文·布利茨尼先生\n发件人：幸运吸吸尘器公司，华盛顿州沃拉沃拉\n\n订购260台幸运吸B型吸尘器，配可拆卸吸嘴和旋转头。		recovered_from_shipped_bin
