id	symbols	category	source	source_lines	english	zh	status	note
11115	IDS_DIALOGUE_11115	dialogue	CRES.DLL	to2:1480	Not yet. Be careful!	还没有，小心！		
11116	IDS_DIALOGUE_11116	dialogue	CRES.DLL	to2:1481	Do you have a paper clip?	你有回形针吗？		
11117	IDS_DIALOGUE_11117	dialogue	CRES.DLL	to2:1482	We're all out.	已经用完了。		
11118	IDS_DIALOGUE_11118	dialogue	CRES.DLL	to2:1483	Have you requisitioned more?	你申请补充了吗？		
11119	IDS_DIALOGUE_11119	dialogue	CRES.DLL	to2:1484	Of course not.	当然没有。		
11120	IDS_DIALOGUE_11120	dialogue	CRES.DLL	to2:1489	What do you mean? Why not?	什么意思？为什么没有？		
11121	IDS_DIALOGUE_11121	dialogue	CRES.DLL	to2:1490	Do you know how many forms you have to fill out to request office materials? It's worse than lavatory supplies. We don't need paper clips.	你知道申请办公用品要填多少张表吗？比申请厕所用品还麻烦。我们不需要回形针。		
11122	IDS_DIALOGUE_11122	dialogue	CRES.DLL	to2:1491	And when you run out of staples?	那订书钉用完了怎么办？		
11123	IDS_DIALOGUE_11123	dialogue	CRES.DLL	to2:1492	I can live without staples.	没有订书钉我也活得下去。		
11124	IDS_DIALOGUE_11124	dialogue	CRES.DLL	to2:1493	You disgust me.	你真让我恶心。		
11125	IDS_DIALOGUE_11125	dialogue	CRES.DLL	to2:1494	It's colder than yesterday.	今天比昨天还冷。		
11126	IDS_DIALOGUE_11126	dialogue	CRES.DLL	to2:1495	Just think, if we conquer America, Florida will be part of the Soviet Union. 	想想看，要是我们征服了美国，佛罗里达就会成为苏联的一部分。		
11127	IDS_DIALOGUE_11127	dialogue	CRES.DLL	to2:1496	Last year for holiday they sent me to Murmansk.	去年休假时，他们把我派去了摩尔曼斯克。		
11128	IDS_DIALOGUE_11128	dialogue	CRES.DLL	to2:1497	At least I got Minsk.	至少我被派去了明斯克。		
11129	IDS_DIALOGUE_11129	dialogue	CRES.DLL	to2:1498	I dream of being sent to Minsk. I don't remember what it's like to go to bed without wearing a jacket.	我做梦都想被派去明斯克。我都快忘了不穿外套睡觉是什么感觉了。		
11130	IDS_DIALOGUE_11130	dialogue	CRES.DLL	to2:1499	Did you send in that security report yet?	那份安全报告你交了吗？		
11131	IDS_DIALOGUE_11131	dialogue	CRES.DLL	to2:1500	Yesterday, why?	昨天就交了，怎么了？		
11132	IDS_DIALOGUE_11132	dialogue	CRES.DLL	to2:1501	I forgot to fill it out.	我忘了填写。		
11133	IDS_DIALOGUE_11133	dialogue	CRES.DLL	to2:1502	What do you mean?	什么意思？		
11134	IDS_DIALOGUE_11134	dialogue	CRES.DLL	to2:1503	I didn't fill it out.	我没填。		
11135	IDS_DIALOGUE_11135	dialogue	CRES.DLL	to2:1504	Then why did you ask me to send it?	那你为什么还让我交上去？		
11136	IDS_DIALOGUE_11136	dialogue	CRES.DLL	to2:1509	I'm not sure. I didn't even think about it.	我也不知道，根本没想过。		
11137	IDS_DIALOGUE_11137	dialogue	CRES.DLL	to2:1510	Well, I doubt anyone will notice. They don't read those things anyway. If they complain, we'll just resubmit.	算了，我怀疑根本没人会注意。他们反正也不看那些东西。要是有人抱怨，我们再重新提交就是了。		
11138	IDS_DIALOGUE_11138	dialogue	CRES.DLL	to2:1511	You misunderstand me, Comrade. My point is that the State IS the People. When you abuse the People, you abuse the State.	你误解我的意思了，同志。我的观点是，国家就是人民。你虐待人民，就是虐待国家。		
11139	IDS_DIALOGUE_11139	dialogue	CRES.DLL	to2:1512	But the State abuses the People all the time. What do you call that, masochism?	可国家一直都在虐待人民。那算什么，受虐癖吗？		
11140	IDS_DIALOGUE_11140	dialogue	CRES.DLL	to2:1513	The State doesn't ABUSE the People, it GUIDES them.	国家不是在虐待人民，而是在引导他们。		
11141	IDS_DIALOGUE_11141	dialogue	CRES.DLL	to2:1514	My grandfather died at the hands of the Cheka. He was put in a barrel with rats. The 18 year old torturer who came up with the idea heated the barrel until the rats clawed their way inside my grandfather's body to escape the heat. Do you call that guidance?	我祖父死在契卡手里。他们把他和老鼠一起塞进桶里。想出这个点子的十八岁拷问员不断加热木桶，逼得老鼠为了躲避高温，撕开我祖父的身体钻进体内。你把这也叫引导吗？		
11142	IDS_DIALOGUE_11142	dialogue	CRES.DLL	to2:1515	Disciplinary measures are sometimes necessary to preserve the sanctity of the State. If an ugly tumor grows on your nose, you cut it off to protect your body.	为了维护国家的神圣，有时确实需要采取惩戒措施。要是鼻子上长了个难看的肿瘤，就得把它切掉，以保护整个身体。		
11143	IDS_DIALOGUE_11143	dialogue	CRES.DLL	to2:1516	My grandfather was a peasant. He died because he was afraid of collectivization.	我祖父只是个农民，他之所以死，是因为害怕集体化。		
11144	IDS_DIALOGUE_11144	dialogue	CRES.DLL	to2:1517	The People must learn to trust the State.	人民必须学会信任国家。		
11145	IDS_DIALOGUE_11145	dialogue	CRES.DLL	to2:1518	I thought you said the People ARE the State.	你不是说人民就是国家吗？		
11146	IDS_DIALOGUE_11146	dialogue	CRES.DLL	to2:1519	Yes, which means they must learn to trust themselves.	没错，也就是说，他们必须学会信任自己。		
11147	IDS_DIALOGUE_11147	dialogue	CRES.DLL	to2:1520	My grandfather DID trust himself. That's why the State tortured and killed him.	我祖父的确信任自己，所以国家才拷打并杀害了他。		
11148	IDS_DIALOGUE_11148	dialogue	CRES.DLL	to2:1521	I can see that your patriotism is in question, Comrade. Perhaps you should consider a visit to the Attitude Adjustment Center in Prague.	看来你的爱国思想很成问题，同志。也许你应该考虑去布拉格的思想矫正中心走一趟。		
11149	IDS_DIALOGUE_11149	dialogue	CRES.DLL	to2:1522	Those two are at it again.	那两个人又吵起来了。		
11150	IDS_DIALOGUE_11150	dialogue	CRES.DLL	to2:1523	Sergei never gives up, does he?	谢尔盖从来都不肯罢休，是吧？		
11151	IDS_DIALOGUE_11151	dialogue	CRES.DLL	to2:1524	He's young and idealistic. Give him time.	他还年轻，又太理想主义了。给他点时间吧。		
11152	IDS_DIALOGUE_11152	dialogue	CRES.DLL	to2:1529	This is Kominsky. We found a suspicious person at the old dacha by the lake. We're bringing him in for interrogation.	这里是科明斯基。我们在湖边的旧别墅发现了一个可疑人物，现在正把他带回来审讯。		
11153	IDS_DIALOGUE_11153	dialogue	CRES.DLL	to2:1530	What were you doing there?	你在那里做什么？		
11154	IDS_DIALOGUE_11154	dialogue	CRES.DLL	to2:1531	Vacation.	度假。		
11155	IDS_DIALOGUE_11155	dialogue	CRES.DLL	to2:1532	You must take me for a fool. No one would come to this place for vacation.	你一定把我当成傻子了，没人会来这种地方度假。		
11156	IDS_DIALOGUE_11156	dialogue	CRES.DLL	to2:1533	I come for hunting.	我是来打猎的。		
11157	IDS_DIALOGUE_11157	dialogue	CRES.DLL	to2:1534	Admit it, you're a spy.	承认吧，你是间谍。		
11158	IDS_DIALOGUE_11158	dialogue	CRES.DLL	to2:1535	Why would I come here to spy?	我要来这里刺探什么？		
11159	IDS_DIALOGUE_11159	dialogue	CRES.DLL	to2:1536	Because you know that a top secret project is being worked on at this base.	因为你知道这个基地正在进行一项绝密计划。		
11160	IDS_DIALOGUE_11160	dialogue	CRES.DLL	to2:1537	It is?	是吗？		
11161	IDS_DIALOGUE_11161	dialogue	CRES.DLL	to2:1538	Igor.	伊戈尔。		
11162	IDS_DIALOGUE_11162	dialogue	CRES.DLL	to2:1539	What?	什么？		
11163	IDS_DIALOGUE_11163	dialogue	CRES.DLL	to2:1540	You just told him about the project.	你刚刚把计划告诉他了。		
11164	IDS_DIALOGUE_11164	dialogue	CRES.DLL	to2:1541	He tricked me!	他套我的话！		
11165	IDS_DIALOGUE_11165	dialogue	CRES.DLL	to2:1542	How did I trick you?	我怎么套你话了？		
11166	IDS_DIALOGUE_11166	dialogue	CRES.DLL	to2:1543	You got me to tell you about Project: Omega.	你让我说出了欧米伽计划。		
11167	IDS_DIALOGUE_11167	dialogue	CRES.DLL	to2:1544	Project: Omega?	欧米伽计划？		
11168	IDS_DIALOGUE_11168	dialogue	CRES.DLL	to2:1549	Igor, you fool!	伊戈尔，你这个蠢货！		
11169	IDS_DIALOGUE_11169	dialogue	CRES.DLL	to2:1550	Damn it. This prisoner is too devious. We'd better torture him.	该死，这个囚犯太狡猾了，我们最好拷问他。		
11170	IDS_DIALOGUE_11170	dialogue	CRES.DLL	to2:1551	Thank you for helping me.	谢谢你帮了我。		
11171	IDS_DIALOGUE_11171	dialogue	CRES.DLL	to2:1552	I'm going to sample their vodka before I go back.	回去前，我要尝尝他们的伏特加。		
11172	IDS_DIALOGUE_11172	dialogue	CRES.DLL	to2:1553	I'll see you later.	待会儿见。		
11173	IDS_DIALOGUE_11173	dialogue	CRES.DLL	to2:1554	Don't you have work to do?	你不是还有工作要做吗？		
11174	IDS_DIALOGUE_11174	dialogue	CRES.DLL	to2:1555	Complete mission so we can get out of here.	赶紧完成任务，我们就能离开这里了。		
11175	IDS_DIALOGUE_11175	dialogue	CRES.DLL	to2:1556	I hate Siberia.	我讨厌西伯利亚。		
11176	IDS_DIALOGUE_11176	dialogue	CRES.DLL	to2:1557	People have been exiled to Siberia since time of Genghis Khan.	从成吉思汗时代开始，人们就被流放到西伯利亚。		
11177	IDS_DIALOGUE_11177	dialogue	CRES.DLL	to2:1558	Siberians make good butter, though.	不过西伯利亚人做的黄油很好吃。		
11178	IDS_DIALOGUE_11178	dialogue	CRES.DLL	to2:1559	Also, Lake Baikal is very beautiful in summertime.	而且贝加尔湖夏天非常美丽。		
11179	IDS_DIALOGUE_11179	dialogue	CRES.DLL	to2:1560	Did you know it's largest body of fresh water in whole world?	你知道它是全世界最大的淡水湖吗？		
11180	IDS_DIALOGUE_11180	dialogue	CRES.DLL	to2:1561	Eh, it's not bad place to live.	呃，这地方住起来也不算太糟。		
11181	IDS_DIALOGUE_11181	dialogue	CRES.DLL	to2:1562	Your pilot has been captured.	你的飞行员被俘了。		
11182	IDS_DIALOGUE_11182	dialogue	CRES.DLL	to2:1563	They're interrogating him in the supply building.	他们正在补给大楼里审讯他。		
11183	IDS_DIALOGUE_11183	dialogue	CRES.DLL	to2:1564	You'd better liberate him if you want to come home.	想回家的话，你最好把他救出来。		
11184	IDS_DIALOGUE_11184	dialogue	CRES.DLL	to2:1569	Have you heard from Tania?	你收到塔尼娅的消息了吗？		
11185	IDS_DIALOGUE_11185	dialogue	CRES.DLL	to2:1570	I got a letter from her last week. She's staying with her mother in Omsk.	上周收到了她的信。她现在和母亲住在鄂木斯克。		
11186	IDS_DIALOGUE_11186	dialogue	CRES.DLL	to2:1571	Has she decided?	她作出决定了吗？		
11187	IDS_DIALOGUE_11187	dialogue	CRES.DLL	to2:1572	Not yet.	还没有。		
11188	IDS_DIALOGUE_11188	dialogue	CRES.DLL	to2:1573	What's taking her so long?	她为什么拖这么久？		
11189	IDS_DIALOGUE_11189	dialogue	CRES.DLL	to2:1574	Her friends don't like me. They want her to go back to her ex-boyfriend.	她的朋友不喜欢我，想让她和前男友复合。		
11190	IDS_DIALOGUE_11190	dialogue	CRES.DLL	to2:1575	I thought he used to beat her.	我还以为她前男友以前经常打她。		
11191	IDS_DIALOGUE_11191	dialogue	CRES.DLL	to2:1576	He did. But he's a political officer. I'm a low ranked soldier in Siberia.	是的，不过他是政治军官，而我只是个驻扎在西伯利亚的低级士兵。		
11192	IDS_DIALOGUE_11192	dialogue	CRES.DLL	to2:1577	Women.	女人啊。		
11193	IDS_DIALOGUE_11193	dialogue	CRES.DLL	to2:1578	I heard you used to be stationed in Moscow.	听说你以前驻扎在莫斯科。		
11194	IDS_DIALOGUE_11194	dialogue	CRES.DLL	to2:1579	Da.	是。		
11195	IDS_DIALOGUE_11195	dialogue	CRES.DLL	to2:1580	So how did you end up in this place?	那你怎么会被弄到这种地方？		
11196	IDS_DIALOGUE_11196	dialogue	CRES.DLL	to2:1581	I asked my commanding officer about getting new socks after I got frostbite on my foot. He said... You think you're cold now? Wait till you get to Siberia.	我的脚冻伤后，我问指挥官能不能领双新袜子。他说：“你觉得现在冷？等你到了西伯利亚再说吧。”		
11197	IDS_DIALOGUE_11197	dialogue	CRES.DLL	to2:1582	I ended up here by accident. I got on a train for Petrograd and it dropped me off in Minsk. I tried to explain I wasn't stationed here, but no one believed me.	我是意外来到这里的。我上了一列去彼得格勒的火车，结果它把我扔在了明斯克。我试着解释自己并不驻扎在这里，可没人相信。		
11198	IDS_DIALOGUE_11198	dialogue	CRES.DLL	to2:1583	Couldn't they just look it up?	他们不能查一下记录吗？		
11199	IDS_DIALOGUE_11199	dialogue	CRES.DLL	to2:1584	Just because they keep all those records doesn't mean they can make any sense out of them. I found out I was never even reported missing from my post in Petrograd.	他们保存了那么多记录，不代表自己能看懂。我后来才发现，彼得格勒那边甚至从来没把我登记为失踪。		
25000	IDS_INTEL_25000	intel	CRES.DLL	to2:2505	<INTELLIGENCE ITEMS C01S01>			
25001	IDS_INTEL_25001	intel	CRES.DLL	to2:2506	UNUSED			
25002	IDS_INTEL_25002	intel	CRES.DLL	to2:2507	Public Notice: Village curfew@PUBLIC NOTICE:\n\nA mandatory curfew is in effect tonight from 6:00pm to 6:00am. Residents caught out of doors during these hours will be dealt with severely. \n\nHaruko Muroi\nAssistant Administrator\nKatakuri Ninja Clan	公告：村庄宵禁@公共告示：\n\n今晚将实行强制宵禁，时间为下午6:00至次日上午6:00。凡在此期间被发现身处户外的居民，都将受到严厉处置。\n\n室井春子\n助理管理员\n片栗忍者一族		
25003	IDS_INTEL_25003	intel	CRES.DLL	to2:2508	Ninja Clan Memo: Patrols@To all clan members:\n\nWe expect the spy to enter the village from the east, where most of the best tourist attractions are concentrated, but it's also possible she'll approach from the direction of the falls. Please report to your assigned posts promptly this evening. It is recommended you eat before your shift begins, as our food budget was used up by last month's attack on the Oshii clan headquarters.\n\nHaruko Muroi\nAssistant Administrator	忍者一族备忘录：巡逻@致全体族人：\n\n我们预计那个间谍会从村庄东侧进入，因为那里集中了大部分最受欢迎的旅游景点，不过她也可能从瀑布方向接近。今晚请准时前往各自负责的岗位。建议大家在轮班开始前先吃饭，因为我们的伙食预算已经被上个月对押井一族总部的袭击耗尽了。\n\n室井春子\n助理管理员		
25004	IDS_INTEL_25004	intel	CRES.DLL	to2:2509	UNITY Dossier: Ninjas@Cate,\n\nWhile information on the ninja clan in Inotakimura is somewhat scarce, we have been able to ascertain the following details:\n\n- Ninjas are trained to lunge great distances for powerful strikes against their enemies.\n\n- They can use smoke bombs to vanish, often reappearing close to their targets for surprise attacks.\n\nI hope this information proves helpful. Take care of yourself.\n\nBruno Lawrie\nSenior Field Operative\nUNITY Special Operations Division	UNITY档案：忍者@凯特：\n\n尽管有关稻泷村忍者一族的情报相当有限，但我们仍然确认了以下几点：\n\n- 忍者能够向前突进很长一段距离，对敌人发动强力攻击。\n\n- 他们可以利用烟雾弹消失，并经常在目标附近重新现身，发动突袭。\n\n希望这些信息能对你有所帮助。保重。\n\n布鲁诺·劳里\n高级外勤特工\nUNITY特别行动部门		
25005	IDS_INTEL_25005	intel	CRES.DLL	to2:2510	UNITY Memo: Bonus objectives@Agent Archer,\n\nSometimes you will come across opportunities for bonus assignments which you can complete for additional Skill Points. Keep your eyes open for intelligence items such as notes, briefcases, or letters.\n\nHere's a simple optional objective for practice: I've scattered six pages from the UNITY field manual throughout the general area. Collect them all before moving on.\n\nSanta,\nDirector of Gadgetry\nUNITY Toymaker Division	UNITY备忘录：奖励目标@阿彻特工：\n\n有时你会遇到可供完成的奖励任务，完成后可获得额外技能点。请注意搜集笔记、公文包或信件等情报物品。\n\n这里有个简单的可选目标，供你练习：我把UNITY外勤手册中的六页内容散落在这片区域各处。继续前进之前，请将它们全部收集起来。\n\n圣诞老人\n工具研发局局长\nUNITY玩具制造部门		
25006	IDS_INTEL_25006	intel	CRES.DLL	to2:2511	UNITY Manual: Searching@SEARCHING\n\nEnemies often carry valuable items such as ammunition, armor, first aid, or important documents, so be sure to search them thoroughly by holding down the Action button until the progress bar disappears. You may want to move your victims into the shadows before searching them to avoid drawing unwanted attention.\n\nYou can also search filing cabinets and stacks of paper for hints and useful intelligence items. It is often by searching that you will find bonus objectives.	UNITY手册：搜查@搜查\n\n敌人经常携带弹药、护甲、急救用品或重要文件等有价值的物品，因此务必彻底搜查他们。持续按住“操作”键，直到进度条消失，即可拿走其携带的全部物品。为了避免引来不必要的注意，搜查前可以先把倒下的敌人搬到阴暗处。\n\n你也可以搜查文件柜和成堆的纸张，从中寻找提示与有用的情报物品。许多奖励目标都需要通过搜查才能发现。		
25007	IDS_INTEL_25007	intel	CRES.DLL	to2:2512	UNITY Manual: Unconscious enemies@UNCONSCIOUS ENEMIES\n\nEnemies that are knocked unconscious, such as by a taser or sleeping gas, will eventually wake up. They may also be roused by their comrades.\n\nYou can disarm unconscious enemies by searching them, thereby eliminating them as a threat unless they obtain a replacement weapon.	UNITY手册：昏迷的敌人@昏迷的敌人\n\n被电击枪或催眠气体等手段击昏的敌人最终会醒来，也可能被同伴唤醒。\n\n搜查昏迷的敌人可以解除其武装。除非他们重新获得武器，否则将不再构成威胁。		
25008	IDS_INTEL_25008	intel	CRES.DLL	to2:2517	UNITY Manual: Action button@ACTION BUTTON\n\nWhen you target an object or character you can interact with, text will appear at the center of the screen to indicate what will happen when you press the Action button (default: Right Mouse Button). If the text is grayed out, you cannot interact with the item until some condition is met. For example, you may have to unlock a door or acquire a necessary inventory item.\n\nThe Action button will reload your currently selected weapon (assuming it can be reloaded) if nothing is targeted.	UNITY手册：操作键@操作键\n\n当你瞄准可以互动的物体或角色时，屏幕中央会显示文字，说明按下“操作”键（默认：鼠标右键）后将发生什么。如果文字呈灰色，则表示必须先满足某项条件才能互动。例如，你可能需要先打开门锁，或取得必要的物品栏道具。\n\n若当前没有瞄准任何目标，按下“操作”键会为当前选中的武器装弹，前提是该武器可以装弹。		
25009	IDS_INTEL_25009	intel	CRES.DLL	to2:2518	UNITY Manual: Hiding@HIDING\n\nWhenever you enter a potential hiding place, the Hiding Place icon will appear at the bottom of your screen. If you stand perfectly still, you will momentarily become hidden, at which point enemies won't see you until they're right upon you. You will stay hidden as long as you remain in the hiding place and don't move quickly or fire a weapon.\n\nIf you can't hide because an enemy knows where you are, the icon will be crossed out.	UNITY手册：隐藏@隐藏\n\n每当你进入一个可能的藏身处时，屏幕底部都会出现“藏身处”图标。只要完全静止不动，片刻后便会进入隐藏状态。此时，除非敌人几乎走到你面前，否则无法看见你。只要继续留在藏身处，不快速移动，也不开枪，就能保持隐藏状态。\n\n如果敌人已经知道你的位置，导致你无法隐藏，图标上会出现叉号。		
25010	IDS_INTEL_25010	intel	CRES.DLL	to2:2519	UNITY Manual: Intelligence items@INTELLIGENCE ITEMS\n\nBe sure to search everywhere for important documents. Some may contain information vital to your current mission. Others may give you Skill Point rewards.\n\nDocuments you pick up can be viewed at any time during a mission by accessing the Intelligence screen (default hotkey: I).	UNITY手册：情报物品@情报物品\n\n务必仔细搜索各处的重要文件。其中一些可能包含当前任务所必需的情报，另一些则会提供技能点奖励。\n\n任务期间，你可以随时进入“情报”界面（默认快捷键：I），查看已经取得的文件。		
25011	IDS_INTEL_25011	intel	CRES.DLL	to2:2520	UNITY Manual: Leaving an area 1@LEAVING AN AREA, PART 1\n\nWhen you see the Door icon, it means you are approaching the end of an area. Move forward to exit, but only if you're finished exploring.	UNITY手册：离开区域1@离开区域，第1部分\n\n看到“门”图标时，表示你正在接近该区域的出口。确认已经探索完毕后，继续向前即可离开。		
25012	IDS_INTEL_25012	intel	CRES.DLL	to2:2521	UNITY Memo: Presents@Agent Archer,\n\nWhenever possible, I will arrange to leave useful equipment or ammunition for you in the field. Keep an eye out for foiled-wrapped presents like this one.\n\nThe coins you'll find in this package are worth more than their face value suggests, as you can throw them to distract enemies. You can even lure enemies away from their posts by tossing a coin around a corner or into an alley.\n\nSanta	UNITY备忘录：礼物@阿彻特工：\n\n条件允许时，我会设法在行动区域中为你留下有用的装备或弹药。请留意像这个一样用锡纸包装的礼物。\n\n这个包裹里的硬币远比面值更有用，因为你可以把它们扔出去吸引敌人的注意。把硬币投向拐角另一侧或小巷里，甚至可以把敌人从岗位上引开。\n\n圣诞老人		
25013	IDS_INTEL_25013	intel	CRES.DLL	to2:2522	Reminder: Mission status@MISSION SCREEN\n\nConsult the Mission screen (default hotkey: Tab) for information on your current assignment. Here you will find your current objectives, which you must complete in order to accomplish your mission. Optional objectives (secondary tasks you can perform for bonus Skill Points) are also listed here, along with Parameters, which are general guidelines or rules of conduct. Violating parameters may result in forfeited Skill Point rewards or even mission failure.	提醒：任务状态@任务界面\n\n请查看“任务”界面（默认快捷键：Tab），了解当前任务的相关信息。这里会列出完成任务所必需的当前目标，也会显示可选目标，即完成后可获得额外技能点的次要任务，以及行动要求，也就是一般性的指导或行为准则。违反行动要求，可能导致无法获得技能点奖励，甚至造成任务失败。		
25014	IDS_INTEL_25014	intel	CRES.DLL	to2:2523	Reminder: Equipment screen@EQUIPMENT SCREEN\n\nWhenever you acquire new weapons, gadgets, or ammunition, remember that you can consult the Equipment screen (default hotkey: M) at any time for information on their features and uses. This screen also lets you select equipment and ammunition or gadget functions while the game is paused.	提醒：装备界面@装备界面\n\n获得新武器、工具或弹药后，请记住，你可以随时进入“装备”界面（默认快捷键：M），查看它们的特点与用途。游戏暂停时，也可以在这里选择装备、弹药类型或工具功能。		
25015	IDS_INTEL_25015	intel	CRES.DLL	to2:2524	Reminder: Skill points@SKILL POINTS\n\nYou will be awarded Skill Points for overcoming certain obstacles or accomplishing specific objectives. Access the Player screen (default hotkey: P) to spend these points to improve your abilities. Consider your playing style carefully before investing your points.	提醒：技能点@技能点\n\n克服某些障碍或完成特定目标后，你会获得技能点。进入“玩家”界面（默认快捷键：P），即可使用这些技能点提升能力。投入技能点前，请仔细考虑自己的游玩风格。		
25016	IDS_INTEL_25016	intel	CRES.DLL	to2:2525	Reminder: Neutralizing enemies@NEUTRALIZING ENEMIES\n\nYou can dispatch enemies stealthily by using quiet weapons like the taser, crossbow, or a silenced pistol. If enemies are alerted to your presence, they will cry out when injured, attracting attention.	提醒：悄无声息地解决敌人@解决敌人\n\n你可以使用电击枪、十字弓或消音手枪等安静的武器，悄无声息地解决敌人。如果敌人已经发现你，他们受伤时会大声呼喊，引来其他人的注意。		
25017	IDS_INTEL_25017	intel	CRES.DLL	to2:2526	Reminder: Moving bodies@MOVING BODIES\n\nEnemies will become alarmed if they see a fallen comrade, but you can use the Move Body key (default: G)to pick up incapacitated adversaries and drop them somewhere out of the way. You won't be able to run or use a weapon when carrying a body, so time your movements carefully.	提醒：搬运尸体@搬运尸体\n\n敌人看到倒下的同伴时会提高警惕，不过你可以按“搬运尸体”键（默认：G）抬起失去行动能力的敌人，再把他们放到不显眼的地方。搬运尸体时无法奔跑或使用武器，因此必须谨慎选择行动时机。		
25018	IDS_INTEL_25018	intel	CRES.DLL	to2:2527	Reminder: Disturbances@DISTURBANCES\n\nEnemies can hear just about any sound you can, so learn to move carefully. You can Sneak (default: Left Shift) to move silently. Also, certain materials (such as grass, carpet, or snow) will muffle your footfalls, while other materials (such as metal or ceramic tile) amplify sound. \n\nAlso, bumping into wind chimes or knocking over a bottle can cause a disturbance, so watch your step.	提醒：骚动@骚动\n\n敌人几乎能听到你能听到的所有声音，因此要学会谨慎移动。你可以使用“潜行”（默认：左Shift键）悄无声息地移动。此外，草地、地毯或积雪等材质会减弱脚步声，而金属或瓷砖等材质则会放大声音。\n\n另外，碰响风铃或撞倒瓶子都会引起骚动，因此要留意脚下。		
25019	IDS_INTEL_25019	intel	CRES.DLL	to2:2528	Reminder: Leaning@LEANING\n\nLean around corners (default: Q and E) to see what lies ahead. Don't peek too long or enemies may come to investigate.	提醒：探身观察@探身观察\n\n你可以从拐角处探身（默认：Q键和E键），观察前方情况。不过别探头太久，否则敌人可能会过来调查。		
25020	IDS_INTEL_25020	intel	CRES.DLL	to2:2529	<INTELLIGENCE ITEMS C01S02>	<INTELLIGENCE ITEMS C01S02>		
25021	IDS_INTEL_25021	intel	CRES.DLL	to2:2530	UNITY Manual: Compass@COMPASS\n\nIn addition to keeping you oriented within the environment, your compass can provide other useful information. The Objective icon will direct you to locations crucial to your mission. You may also occasionally see an X, which indicates waypoints or other important destinations.	UNITY手册：指南针@指南针\n\n除了帮助你在环境中辨别方向外，指南针还能提供其他有用信息。“目标”图标会指向任务中的关键地点。你有时还会看到一个X，表示路径点或其他重要目的地。		
25022	IDS_INTEL_25022	intel	CRES.DLL	to2:2531	Ninja Clan Memo: Cate Archer@ATTENTION ALL CLAN MEMBERS\n\nBe on the lookout for UNITY agent Cate Archer. She is to be considered armed and extremely dangerous. Report any sightings to Takashi-san at once. \n\nHaruko Muroi\nAssistant Administrator	忍者一族备忘录：凯特·阿彻@全体族人注意\n\n请严密搜寻UNITY特工凯特·阿彻。应将她视为携带武器且极度危险的人物。发现其踪迹后，立即向隆先生报告。\n\n室井春子\n助理管理员		
25023	IDS_INTEL_25023	intel	CRES.DLL	to2:2532	UNITY Manual: Difficulty@DIFFICULTY SETTINGS\n\nKeep in mind that you can adjust the difficulty of your mission at any time by bringing up the Options menu, selecting Game, and choosing the desired setting. Difficulty settings primarily affect how much damage enemies do to you, so if you find yourself becoming frustrated or not feeling challenged enough, try modifying the setting to suit your needs.	UNITY手册：难度@难度设置\n\n请记住，你可以随时打开“选项”菜单，选择“游戏”，再选择所需设置，调整任务难度。难度设置主要影响敌人对你造成的伤害。如果你感到过于沮丧，或者觉得挑战性不足，可以尝试修改难度，以符合自己的需要。		
25024	IDS_INTEL_25024	intel	CRES.DLL	to2:2627	UNITY Manual: Saving@SAVING\n\nRemember to save your progress from time to time, either by using the Save Game option in the System menu or the Quicksave key (F6). Also, keep in mind that your progress is autosaved whenever you enter a new area, so you have the option of restarting the level if necessary.	UNITY手册：保存@保存\n\n请记得不时保存进度。你可以使用“系统”菜单中的“保存游戏”选项，或按快速保存键（F6）。此外，每当你进入新区域时，游戏都会自动保存进度，因此必要时可以选择重新开始当前关卡。		
25025	IDS_INTEL_25025	intel	CRES.DLL	to2:2628	UNITY Manual: Distractions@DISTRACTIONS\n\nOne of the most effective means of slipping past enemy agents is to distract them. For example, you can toss a coin down a dark alley to lure guards away from their posts. If the threat of an intruder doesn't get their attention, the distinctive chime of loose change on pavement surely will. If you don't have a coin, you can always improvise with your crossbow. Just don't cause too much of a ruckus or you'll alarm your enemies.	UNITY手册：转移注意@转移注意\n\n转移敌人的注意，是从敌方特工身边溜过的最有效方式之一。例如，你可以把硬币扔进昏暗的小巷，将守卫从岗位上引开。即便闯入者的威胁无法吸引他们，零钱落在路面上的清脆声响也一定可以。如果手头没有硬币，也可以利用十字弓随机应变，不过不要闹出太大动静，否则会惊动敌人。		
25026	IDS_INTEL_25026	intel	CRES.DLL	to2:2629	Ninja Clan Memo: Meeting moved@IMPORTANT! PLEASE READ!\n\nAt the Director's insistence, tonight's meeting has been moved to the main house. Please be sure to consult the revised guard post overview before reporting for duty to minimize confusion. If you will be patrolling an unfamiliar area, make sure to note the location of convenient restrooms.\n\nHaruko Muroi\nAssistant Administrator	忍者一族备忘录：会议地点变更@重要！请务必阅读！\n\n应局长的坚持，今晚的会议已改至主宅举行。为避免混乱，请在上岗前务必查看修订后的守卫岗位一览。如果你将在不熟悉的区域巡逻，请记下附近洗手间的位置。\n\n室井春子\n助理管理员		
25027	IDS_INTEL_25027	intel	CRES.DLL	to2:2630	UNUSED			
25028	IDS_INTEL_25028	intel	CRES.DLL	to2:2631	UNUSED			
25029	IDS_INTEL_25029	intel	CRES.DLL	to2:2632	UNUSED			
25030	IDS_INTEL_25030	intel	CRES.DLL	to2:2633	MAP: Estate@	地图：宅邸@		
